price,freight_value,review_score,product_weight_g,customer_lat,customer_lng,Types of products,payment_value,seller_lat,seller_lng,volume,year,delivery_days,estimated_days
14.99,8.29,5,350.0,-23.221431461827063,-45.888163895493165,Electronics,23.28,-23.59272363197529,-46.6315844403312,3672.0,2018,3.0,11.0
34.0,14.52,5,200.0,-21.24898018734491,-44.99817928074323,Fashion,48.52,-23.651114842510157,-46.75521082321932,640.0,2017,14.0,22.0
179.49,16.14,5,450.0,-15.814967496183934,-47.98299607251937,Electronics,195.63,-23.528128203061986,-46.77680754732808,6048.0,2018,20.0,20.0
116.99,13.84,5,1100.0,-20.793966591593712,-49.363925103061646,Fashion,130.83,-23.749510231490447,-46.75972518763336,8400.0,2018,9.0,21.0
224.9,35.37,1,263.0,-9.639509171371904,-35.733717083168045,Fashion,260.27,-21.36235769739203,-48.232975701561735,2652.0,2018,36.0,30.0
69.9,16.12,5,2350.0,-23.64518277768481,-46.64275852192855,Fashion,86.02,-22.27568678711987,-48.542599749927895,8000.0,2017,5.0,31.0
86.9,21.1,4,1383.0,-19.89411305190717,-43.909105945322864,Household,108.0,-21.7664768468313,-48.83154737836604,20000.0,2017,13.0,28.0
29.4,16.11,2,800.0,-28.389227656496743,-53.92967622327969,Electronics,91.02,-21.115824844597675,-48.97245537912351,3069.0,2018,21.0,28.0
60.0,13.44,5,932.0,-23.120273860118864,-46.56362790244673,Fashion,73.44,-21.116471333054424,-47.79073400291418,11592.0,2018,8.0,24.0
55.0,13.55,5,800.0,-19.38662465049386,-40.05577521121764,Furniture,68.55,-23.693985995008337,-46.70188324132953,15000.0,2018,9.0,15.0
59.4,13.44,5,725.0,-23.115438,-46.48591350000001,Fashion,72.84,-23.97025376741302,-46.31830300014421,20416.0,2017,6.0,20.0
69.0,17.22,3,1450.0,-22.87547049708581,-43.32412982183035,Household,86.22,-22.73824150585765,-46.8958585777586,27000.0,2017,12.0,33.0
69.9,17.74,5,1200.0,-19.63165621067063,-43.212335433135365,Electronics,87.64,-22.07708974256958,-51.41548624933166,21000.0,2018,9.0,27.0
85.9,17.85,5,1175.0,-18.88799909186912,-48.260014632667776,Household,103.75,-21.7664768468313,-48.83154737836604,11025.0,2018,23.0,24.0
69.9,13.07,5,1300.0,-23.442644999999946,-46.31869249999997,Furniture,82.97,-21.7664768468313,-48.83154737836604,12600.0,2017,7.0,42.0
194.91,8.62,5,363.0,-23.58230353622406,-46.40332804591979,Fashion,203.53,-22.90081444463038,-46.99864279239999,3042.0,2018,7.0,17.0
79.0,21.35,5,350.0,-1.4521799999999416,-48.48195999999996,Fashion,100.35,-15.812658217593002,-47.89365639297883,1936.0,2017,24.0,37.0
79.9,15.86,4,2550.0,-23.461303138496163,-46.518866387039054,Furniture,95.76,-23.59798552039933,-46.55547278711988,31500.0,2018,4.0,10.0
87.28,6.53,5,1550.0,-23.51937483109403,-46.19269037743349,Household,93.81,-21.7664768468313,-48.83154737836604,20944.0,2018,14.0,26.0
72.99,18.61,5,173.0,-27.42517433269942,-48.426350651572776,Electronics,183.2,-23.38219409935399,-51.95529780691714,2808.0,2018,11.0,27.0
84.99,12.93,5,600.0,-23.08412527710581,-46.98121307089687,Fashion,97.92,-23.665703457960586,-46.51808196779969,8151.0,2017,14.0,19.0
58.99,14.16,5,100.0,-20.34809101109582,-40.3069643000049,Electronics,73.15,-23.63665699295384,-46.69477973651988,8000.0,2017,10.0,26.0
129.0,16.34,5,400.0,-16.056101999999946,-48.00435199999996,Electronics,290.68,-22.826646152351035,-42.99987757664625,1547.0,2018,9.0,31.0
118.44,15.14,3,1600.0,-22.657282312191057,-50.41657037194679,Fashion,133.58,-23.184582414451015,-47.328649797768485,2880.0,2018,6.0,12.0
45.9,23.22,5,7650.0,-9.971929999167664,-55.82192099750298,Furniture,69.12,-21.858555070695942,-47.48403458197557,15625.0,2017,15.0,33.0
124.9,22.8,5,200.0,-22.94914024395528,-43.1890677882164,Electronics,147.7,-23.41848622413047,-51.92625934548862,4410.0,2018,15.0,53.0
51.9,16.12,4,600.0,-27.106398057114777,-52.611720735721306,Furniture,68.02,-23.422313378296494,-46.520062240348594,3780.0,2017,9.0,23.0
249.0,120.61,5,8050.0,-3.770546815787027,-49.68066087501165,Furniture,369.61,-25.472734941716197,-49.30563836747645,32760.0,2018,15.0,50.0
27.99,7.78,5,300.0,-23.27105086011885,-47.30173375047615,Electronics,35.77,-23.62358155176294,-46.61056007369148,816.0,2017,4.0,11.0
69.9,19.68,5,1950.0,-23.523895623925213,-46.691459916180975,Household,89.58,-21.69216794221008,-45.25804903964345,4800.0,2018,7.0,14.0
199.94,41.79,4,8975.0,-19.404003708258912,-40.06159959748777,Furniture,241.73,-23.48262344063541,-46.37448952833195,71478.0,2017,19.0,33.0
29.99,14.11,5,500.0,-19.891079580904844,-43.99423022788376,Furniture,44.1,-23.472335179294816,-46.64636526449883,6615.0,2017,8.0,22.0
39.9,15.1,5,150.0,-16.362606334443775,-46.89279560165654,Fashion,55.0,-23.69289565500035,-46.68021046531817,3200.0,2017,6.0,22.0
79.0,15.99,1,150.0,-12.951849983601576,-38.40262950983905,Fashion,189.98,-23.651114842510157,-46.75521082321932,352.0,2017,19.0,25.0
219.0,16.41,5,450.0,-22.98752993345535,-47.11656504772553,Fashion,235.41,-25.371298736141743,-49.18823376385825,2112.0,2018,9.0,25.0
69.9,16.25,4,167.0,-30.020227009435057,-51.195131052859445,Electronics,86.15,-23.23724961587513,-45.88082955926476,3276.0,2018,20.0,27.0
134.9,16.7,5,650.0,-19.885757867332217,-43.90770410407414,Household,151.6,-22.541719708891844,-47.427681190013296,6048.0,2018,13.0,25.0
32.0,17.6,5,1850.0,-21.895515078174306,-42.71387373217659,Household,49.6,-22.73824150585765,-46.8958585777586,27000.0,2017,10.0,33.0
119.9,21.33,1,2220.0,-23.629764027756927,-46.46464969025911,Household,141.23,-25.548584861815545,-54.58121020316589,18000.0,2017,56.0,22.0
86.9,21.56,5,1825.0,-22.85022326086281,-51.02415831502344,Household,108.46,-21.7664768468313,-48.83154737836604,21200.0,2018,19.0,26.0
79.0,25.14,4,8250.0,-22.8475181626464,-47.03552279669915,Household,104.14,-22.73824150585765,-46.8958585777586,47040.0,2018,9.0,18.0
179.99,17.45,3,929.0,-19.917625059698125,-43.91323566831868,Fashion,197.44,-23.69007059755325,-46.59995236023442,7680.0,2018,6.0,20.0
59.9,15.18,5,1200.0,-25.51123247821568,-49.30311141618097,Fashion,75.08,-23.48770416180969,-46.41534043450283,3520.0,2017,16.0,24.0
28.18,16.11,5,1200.0,-20.026829505872037,-40.74280786938749,Household,44.29,-23.483785075768957,-46.54155402025511,56000.0,2017,8.0,27.0
27.5,7.71,4,525.0,-25.49503825145709,-49.29960146295223,Household,35.21,-25.397971942264448,-49.24103753690352,5760.0,2018,3.0,12.0
75.0,21.33,4,100.0,-10.94018353173898,-37.07085024271453,Fashion,96.33,-27.623801411846078,-48.67428578001718,660.0,2017,12.0,32.0
315.0,16.96,5,300.0,-22.73706624932038,-43.44059210509271,Electronics,331.96,-23.112774381969185,-46.5488845105504,4096.0,2017,8.0,19.0
59.9,17.99,4,1225.0,-12.985620726066106,-38.49167649249818,Household,77.89,-23.821237436073822,-47.71739093523898,18252.0,2017,13.0,29.0
53.9,42.44,1,1650.0,-1.428203860667122,-48.45003927670384,Tools,289.02,-20.80243626346376,-49.39562406741489,19800.0,2018,51.0,30.0
179.9,16.01,5,500.0,-23.435049027756925,-46.40011952262103,Fashion,195.91,-22.549033360244323,-43.210094724044055,12000.0,2018,5.0,23.0
148.8,8.3,5,540.0,-23.637285303364266,-46.519363822926856,Fashion,157.1,-22.828654864562257,-47.267296160568925,1936.0,2018,3.0,9.0
89.66,19.6,1,200.0,-21.24898018734491,-44.99817928074323,Fashion,109.26,-21.16850440882337,-47.79370519233655,5712.0,2018,36.0,18.0
30.0,8.37,5,360.0,-23.243634071378583,-45.91101044314284,Electronics,38.37,-23.61959447821568,-46.60003319608748,1452.0,2018,3.0,5.0
99.9,19.94,4,1900.0,-20.25779584611288,-43.81183983084434,Tools,119.84,-25.550486998908475,-49.18996687114555,6851.0,2017,9.0,32.0
29.99,15.23,5,150.0,-22.721365005132203,-47.321328748365374,Fashion,90.44,-22.827869999999997,-43.01969625000001,640.0,2018,11.0,24.0
17.9,19.04,1,200.0,-3.75920950735759,-38.56668586011886,Electronics,36.94,-23.539494799586286,-46.63284391414975,2640.0,2018,9.0,21.0
99.99,7.96,5,150.0,-23.704218,-46.56634160301286,Fashion,215.81,-23.54268733028447,-46.59453248320733,352.0,2018,1.0,15.0
189.0,17.03,5,2750.0,-23.530243903687488,-46.65091042186511,Furniture,206.03,-23.485253731057767,-46.73312974854289,40000.0,2017,9.0,11.0
79.0,16.31,4,700.0,-26.999696999999948,-48.63513949999995,Electronics,95.31,-23.29818595956356,-45.974828011182304,15625.0,2017,16.0,24.0
59.9,20.99,4,1100.0,-19.964212954976457,-43.41725182108993,Tools,80.89,-23.548007803126943,-46.8485750585056,1056.0,2018,15.0,36.0
109.9,15.52,5,2000.0,-15.863133388660309,-48.08595097165081,Household,125.42,-21.7664768468313,-48.83154737836604,23625.0,2017,16.0,26.0
118.9,17.74,4,3110.0,-21.99122766621988,-49.44989641136331,Household,136.64,-23.03582473318652,-47.8363026594829,34056.0,2018,6.0,18.0
52.5,14.54,3,600.0,-30.04253649475705,-52.89548555163659,Fashion,67.04,-26.16862248406491,-50.392861528512256,30000.0,2017,11.0,21.0
52.9,18.65,5,1093.0,-20.2892027953416,-45.54189584918567,Fashion,71.55,-23.547994679987315,-46.5406987209302,5040.0,2017,14.0,26.0
145.9,90.1,4,19300.0,-23.17589664637174,-46.886594495206815,Household,83.59,-18.643784093954583,-48.20804381879092,102459.0,2017,8.0,28.0
99.9,16.14,3,6133.0,-22.66088516023277,-43.29016035196246,Household,116.04,-25.397971942264448,-49.24103753690352,73920.0,2017,19.0,27.0
23.99,7.39,5,250.0,-22.976619071841363,-47.01071509319301,Fashion,31.38,-23.71688471949829,-46.54199108267673,1760.0,2018,1.0,9.0
49.9,17.19,1,7975.0,-29.72751166708342,-51.17677291132294,Household,67.09,-23.540699932021333,-47.45842622799934,37312.0,2017,20.0,33.0
64.9,7.78,5,300.0,-22.447759756044725,-46.94699910629585,Fashion,72.68,-23.57282057729816,-46.52329640383172,4096.0,2017,7.0,18.0
129.0,65.89,1,6550.0,-13.006714289933614,-38.51611048523236,Electronics,194.89,-20.944705621834668,-45.82709818233235,8000.0,2018,28.0,22.0
27.9,12.86,5,200.0,-23.09312904302037,-48.925506467943904,Fashion,40.76,-23.57241932843741,-46.81653106742156,880.0,2018,5.0,11.0
89.0,39.51,5,20800.0,-23.650419321945925,-46.69840379822837,Furniture,257.02,-23.53401196947312,-47.46735238343239,112500.0,2017,6.0,37.0
129.0,13.92,5,5700.0,-23.967052416613654,-46.33691592783774,Household,142.92,-23.20706431353269,-46.760735214610754,31920.0,2017,10.0,26.0
129.0,7.77,5,250.0,-23.57617769248079,-46.64666288773154,Fashion,136.77,-23.651114842510157,-46.75521082321932,352.0,2018,1.0,19.0
189.9,15.41,5,850.0,-30.03215040714993,-51.2325516998384,Fashion,205.31,-28.28944621405989,-52.79412331824494,37500.0,2018,10.0,25.0
69.99,9.34,3,500.0,-23.535900838738574,-46.53821868665241,Household,79.33,-23.65250284762537,-46.66809535567546,2268.0,2017,1.0,18.0
19.9,14.52,5,300.0,-26.841107282367645,-52.982327822317785,Fashion,34.42,-30.00731246906908,-51.19422244408211,4500.0,2017,14.0,23.0
189.9,19.21,5,3350.0,-22.93276755785112,-43.17834623036526,Household,209.11,-21.131534491601712,-51.10568265114781,20520.0,2018,9.0,42.0
119.59,18.12,5,300.0,-3.7335671035258686,-38.49101697224308,Electronics,137.71,-23.63665699295384,-46.69477973651988,3825.0,2017,18.0,24.0
239.9,14.36,3,2550.0,-24.016283558765817,-46.39843570349071,Tools,364.18,-23.687193239224257,-46.498261391639694,29792.0,2017,5.0,26.0
109.8,10.08,3,1017.0,-23.58705433389114,-46.64555835443469,Household,119.88,-23.520480249006216,-47.44649732938174,6845.0,2018,5.0,13.0
49.9,22.28,5,675.0,-22.407093332993256,-41.84669910556226,Fashion,72.18,-25.472734941716197,-49.30563836747645,18081.0,2018,12.0,15.0
32.64,21.15,5,1500.0,-10.970164794304576,-37.061643830745815,Household,53.79,-22.8475181626464,-47.03552279669915,49500.0,2017,9.0,35.0
24.9,8.72,5,550.0,-23.72764065807836,-46.53106495908914,Household,33.62,-23.554597380692613,-46.57370400298258,14000.0,2018,3.0,15.0
149.0,29.44,3,1700.0,-5.0499722168150765,-48.59785300543192,Household,114.87,-23.20706431353269,-46.760735214610754,26250.0,2017,15.0,34.0
86.0,8.76,5,330.0,-23.564602718016022,-46.69092556287144,Household,94.76,-23.637285303364266,-46.519363822926856,4800.0,2018,1.0,6.0
44.9,15.41,5,200.0,-16.736456999999945,-49.24503349999996,Electronics,60.31,-23.50403914126612,-46.7311139948641,2040.0,2018,6.0,12.0
117.99,9.64,4,1675.0,-23.704341234520214,-46.52658390463978,Electronics,127.63,-23.464295023583936,-46.32874959104104,6440.0,2017,5.0,13.0
59.99,8.58,5,750.0,-23.59585455193871,-46.42393709638021,Electronics,68.57,-23.528716250620374,-46.62026515958797,1408.0,2018,7.0,8.0
160.99,21.62,1,2250.0,-16.842418833119527,-49.54329134013575,Household,182.61,-21.7664768468313,-48.83154737836604,21000.0,2018,14.0,27.0
39.9,8.88,5,1100.0,-23.5547656072746,-46.94943508267261,Electronics,48.78,-23.646246311207523,-46.66349868836885,12480.0,2018,2.0,21.0
68.99,12.92,5,750.0,-22.95154816431851,-49.87602496821305,Fashion,81.91,-23.71688471949829,-46.54199108267673,1760.0,2018,15.0,17.0
95.0,15.77,5,250.0,-22.933875887039065,-43.68870134055625,Fashion,110.77,-23.651114842510157,-46.75521082321932,352.0,2018,8.0,36.0
16.0,14.1,5,400.0,-22.89834913791924,-43.28603771175494,Electronics,30.1,-23.724134173502662,-46.57554561519289,3927.0,2018,10.0,24.0
149.0,45.12,3,6550.0,-17.73809306838113,-48.61592058436871,Electronics,194.12,-20.944705621834668,-45.82709818233235,8000.0,2018,21.0,28.0
119.9,15.72,5,400.0,-23.548007803126943,-46.8485750585056,Fashion,135.62,-22.827869999999997,-43.01969625000001,4693.0,2018,12.0,17.0
199.6,37.21,5,500.0,-23.54341626908212,-46.70487563352314,Electronics,236.81,-24.026786758814687,-46.49304889148245,101200.0,2018,4.0,27.0
69.0,7.78,4,200.0,-23.55437923175025,-46.74577458145309,Electronics,76.78,-23.651114842510157,-46.75521082321932,352.0,2017,4.0,12.0
11.49,19.04,4,125.0,-8.149350385753008,-34.9125494892187,Electronics,30.53,-23.53321650340715,-46.50046729003948,4420.0,2018,9.0,23.0
139.9,14.0,5,1525.0,-22.851929577501,-45.23031074613782,Electronics,153.9,-21.426570046543283,-50.06791761043272,21420.0,2017,12.0,20.0
10.0,15.1,5,100.0,-22.94914024395528,-43.1890677882164,Tools,25.1,-21.250592999999995,-48.31762049999999,2560.0,2017,6.0,26.0
169.96,34.56,2,9750.0,-22.973939675543917,-43.190175781579946,Furniture,204.52,-23.48262344063541,-46.37448952833195,72324.0,2017,12.0,37.0
99.0,18.57,5,1050.0,-23.67517847547439,-46.44983266763805,Electronics,117.57,-28.599674794891307,-51.78893967854048,7680.0,2018,15.0,46.0
54.99,22.09,3,350.0,-26.549359542616333,-49.15957560323741,Fashion,77.08,-22.82732701725956,-43.05044041062229,2464.0,2018,26.0,22.0
26.0,9.34,4,900.0,-23.634612720925688,-46.74535251697112,Furniture,35.34,-23.513172191788303,-46.58263962184772,23575.0,2017,15.0,14.0
180.0,17.8,5,175.0,-22.933875887039065,-43.68870134055625,Electronics,197.8,-23.29818595956356,-45.974828011182304,8000.0,2018,17.0,38.0
59.9,37.97,5,1500.0,-8.968542296317459,-35.92475097475106,Tools,97.87,-20.80243626346376,-49.39562406741489,19800.0,2017,22.0,33.0
388.0,23.21,1,13100.0,-28.302982775967653,-54.26130006953182,Household,411.21,-22.760477687572443,-47.41281121951772,78584.0,2017,16.0,28.0
79.9,15.31,4,350.0,-22.90890354397097,-43.06335936314921,Fashion,95.21,-22.15937587770692,-46.04402732344177,5832.0,2017,7.0,49.0
149.99,16.81,3,100.0,-22.73116132135527,-52.6159501365503,Fashion,166.8,-23.50636475575626,-46.58066375575627,2400.0,2017,14.0,24.0
64.5,17.19,5,1700.0,-21.96762672836732,-46.787603701128894,Furniture,81.69,-21.69216794221008,-45.25804903964345,6450.0,2017,10.0,26.0
39.9,7.71,5,550.0,-23.171341746321207,-45.82053206411217,Tools,142.83,-23.190243653067117,-47.291570633360266,7514.0,2018,7.0,17.0
19.9,16.95,5,100.0,-30.703343334292004,-52.10869514478124,Electronics,36.85,-23.437975269077903,-51.91385959802448,3312.0,2018,11.0,27.0
443.0,33.85,5,7350.0,-23.615941683045737,-46.67538005966879,Tools,476.85,-22.416149820084957,-42.97702251227752,18480.0,2018,23.0,34.0
225.0,60.81,5,6500.0,-22.438035788165227,-42.97930499598549,Tools,285.81,-23.59798552039933,-46.55547278711988,31500.0,2018,8.0,22.0
34.9,16.43,5,800.0,-25.47522523721072,-49.24036693812938,Household,51.33,-23.71457923606073,-46.54581156219319,21560.0,2018,6.0,26.0
19.99,9.34,5,3750.0,-23.64054058006812,-46.75217512101102,Household,29.33,-22.73824150585765,-46.8958585777586,32000.0,2017,9.0,18.0
89.9,23.43,5,1250.0,-22.6455089733126,-44.5834815133437,Fashion,113.33,-23.331043778111702,-51.17743350000001,5544.0,2018,6.0,14.0
128.26,12.4,4,300.0,-19.749533408878825,-47.93445865708095,Electronics,140.66,-21.16850440882337,-47.79370519233655,3584.0,2018,7.0,24.0
41.47,39.05,2,3567.0,-19.95455748237063,-43.93409969455826,Tools,148.85,-22.679653253935196,-50.44287891853987,12096.0,2018,7.0,29.0
399.99,19.05,4,2000.0,-22.906162445467107,-43.56901475728546,Electronics,419.04,-19.95866259017359,-44.19878943272789,25840.0,2017,7.0,21.0
48.99,16.79,5,150.0,-16.465136427693494,-54.632100038028696,Electronics,65.78,-23.539824031911863,-46.434679443937874,1140.0,2017,10.0,33.0
144.0,13.45,3,310.0,-23.589215823296843,-48.03714785327651,Fashion,157.45,-21.36235769739203,-48.232975701561735,1920.0,2018,9.0,21.0
56.0,18.49,5,800.0,-23.474385128899645,-52.56167206086927,Furniture,148.98,-23.175880576172972,-47.31592004954123,7803.0,2018,10.0,30.0
55.0,16.15,5,875.0,-26.332309917017685,-48.821610195394975,Electronics,71.15,-24.011288218359883,-46.41873374429398,6720.0,2017,14.0,30.0
108.0,15.52,5,1000.0,-19.828081277829032,-43.95874393658031,Fashion,123.52,-22.87459850346245,-43.477731000000006,7632.0,2018,14.0,24.0
44.9,12.79,5,400.0,-22.243203015748463,-45.71330344759827,Household,57.69,-22.71683928585045,-47.65736585405934,600.0,2018,18.0,20.0
25.0,18.28,5,425.0,-18.925348871775626,-48.24236513543774,Household,43.28,-23.621852242022022,-46.6036482835132,3192.0,2018,10.0,23.0
21.9,15.23,5,150.0,-22.919623722170964,-43.37064603497029,Electronics,37.13,-23.537511255832708,-46.63705730743676,2800.0,2018,14.0,37.0
49.9,34.15,5,400.0,-22.63424849999999,-43.26238575,Electronics,84.05,-9.024839005157318,-36.57020044972058,3520.0,2017,20.0,30.0
100.0,15.58,4,350.0,-22.93125598447676,-43.17881321481337,Electronics,115.58,-23.55156260866176,-46.64021297307979,2907.0,2018,7.0,41.0
149.97,19.35,5,3450.0,-23.663137913959265,-46.63263933166945,Furniture,169.32,-21.7664768468313,-48.83154737836604,15375.0,2018,7.0,15.0
1890.0,25.53,5,2490.0,-23.56353030214278,-46.75860867437886,Tools,1915.53,-23.62105546378897,-46.56510050291419,7296.0,2018,2.0,11.0
45.9,14.1,3,150.0,-22.769711367523303,-43.37281091738682,Fashion,60.0,-23.58343069747245,-46.50203424424373,2816.0,2018,11.0,26.0
70.9,15.94,5,250.0,-12.879225388531204,-38.29339205549424,Electronics,86.84,-23.56336298733478,-46.4596838214109,1280.0,2017,32.0,29.0
149.9,25.89,4,7000.0,-24.705292058051395,-47.55221572856384,Fashion,175.79,-25.446647385196982,-49.55563586004068,45000.0,2017,14.0,30.0
59.9,6.72,5,1750.0,-23.01639938574233,-45.57743387347865,Tools,133.24,-20.80243626346376,-49.39562406741489,32560.0,2017,12.0,20.0
119.99,24.97,2,700.0,-15.782179499999993,-47.87648549999999,Fashion,144.96,-2.546079233971952,-44.3089863702464,5700.0,2018,29.0,24.0
29.99,15.1,4,150.0,-18.584907382357677,-49.200840575671606,Electronics,45.09,-22.895876357204664,-47.0791850342778,1904.0,2018,14.0,25.0
48.9,37.9,5,1200.0,-13.00486273633788,-38.46539390896759,Tools,86.8,-26.49816628796401,-49.08619647149698,10000.0,2018,23.0,31.0
232.56,13.13,5,5446.0,-23.60522961818243,-46.90761789965579,Fashion,245.69,-21.16850440882337,-47.79370519233655,5292.0,2017,9.0,16.0
79.0,27.5,1,2250.0,-21.76030683669503,-41.32653140262073,Household,213.0,-27.14105704919435,-48.96146112936535,15625.0,2018,6.0,30.0
29.99,15.1,4,150.0,-18.716793326809164,-40.39796908496742,Electronics,45.09,-22.895876357204664,-47.0791850342778,1904.0,2018,13.0,25.0
990.0,67.88,5,14100.0,-31.767831461278803,-52.34106915266308,Fashion,1057.88,-30.110020899532547,-51.23162798932419,86549.0,2018,8.0,14.0
34.99,16.13,5,1200.0,-15.654091048625505,-47.86089188525851,Furniture,139.36,-22.73824150585765,-46.8958585777586,14375.0,2018,13.0,37.0
329.9,40.02,3,600.0,-7.917011030905907,-34.93042406634145,Tools,579.93,-23.263785424892976,-45.91583795162459,1925.0,2018,10.0,32.0
329.0,16.05,5,9150.0,-23.618112463788968,-46.57029325145709,Tools,345.05,-25.397971942264448,-49.24103753690352,8712.0,2017,8.0,25.0
39.99,9.34,1,600.0,-23.632217497085804,-46.56711098167813,Furniture,56.97,-23.525436666945577,-46.413071696087485,19200.0,2017,105.0,14.0
12.9,15.1,4,250.0,-27.44750424718865,-48.39733340340489,Household,28.0,-21.7664768468313,-48.83154737836604,4800.0,2017,25.0,29.0
